Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
10515,Mahindra Bolero,Mahindra,Bolero,5,64172,Dealer,Diesel,Manual,16.5,1493,70.0,7,690000
12501,Hyundai Verna,Hyundai,Verna,9,62000,Dealer,Petrol,Manual,17.01,1591,121.3,5,420000
12028,Hyundai i20,Hyundai,i20,10,57000,Dealer,Petrol,Manual,17.0,1197,80.0,5,259000
6186,Toyota Fortuner,Toyota,Fortuner,3,9000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,3400000
816,Hyundai Venue,Hyundai,Venue,2,34000,Dealer,Petrol,Automatic,18.15,998,118.35,5,1050000
15548,Maruti Baleno,Maruti,Baleno,2,20214,Dealer,Petrol,Manual,21.01,1197,81.8,5,725000
13161,Toyota Innova,Toyota,Innova,4,55000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1450000
17152,Ford Figo,Ford,Figo,9,60000,Dealer,Diesel,Manual,20.0,1399,68.0,5,220000
2301,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,10,57000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,1125000
2169,Maruti Alto,Maruti,Alto,13,80000,Dealer,Petrol,Manual,19.7,796,46.3,5,135000
17385,Hyundai Verna,Hyundai,Verna,6,70000,Individual,Diesel,Manual,23.9,1582,126.2,5,625000
638,Maruti Alto,Maruti,Alto,5,71000,Dealer,Petrol,Manual,24.7,796,47.3,5,299000
1882,Ford Endeavour,Ford,Endeavour,13,120000,Individual,Diesel,Manual,13.1,2499,141.0,7,300000
6475,Toyota Innova,Toyota,Innova,6,200000,Individual,Diesel,Manual,12.99,2494,100.6,8,850000
13879,Audi A4,Audi,A4,5,29000,Dealer,Petrol,Automatic,15.64,1798,167.62,5,1890000
16333,Renault Duster,Renault,Duster,3,40000,Individual,Diesel,Manual,20.0,1461,83.8,5,900000
5544,Hyundai i20,Hyundai,i20,3,22218,Dealer,Petrol,Manual,18.6,1197,81.83,5,715000
19270,Honda City,Honda,City,4,30000,Individual,Petrol,Manual,17.8,1497,117.3,5,850000
6924,Tata Tiago,Tata,Tiago,4,57000,Dealer,Petrol,Manual,23.84,1199,84.0,5,421000
2921,Toyota Camry,Toyota,Camry,7,60000,Dealer,Petrol,Automatic,19.16,2494,158.2,5,1190000
10208,Ford Ecosport,Ford,Ecosport,6,30000,Individual,Petrol,Manual,15.9,1496,120.69,5,670000
18867,Maruti Swift Dzire,Maruti,Swift Dzire,8,70000,Individual,Diesel,Manual,23.4,1248,74.0,5,600000
6541,Maruti Alto,Maruti,Alto,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,300000
1239,Honda City,Honda,City,5,80000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,680000
8352,Datsun RediGO,Datsun,RediGO,3,30000,Individual,Petrol,Manual,22.5,999,67.0,5,300000
8621,Maruti Ciaz,Maruti,Ciaz,5,110000,Individual,Diesel,Manual,28.09,1248,88.5,5,550000
563,Maruti Wagon R,Maruti,Wagon R,10,83000,Dealer,Petrol,Manual,18.9,998,67.1,5,180000
18567,Maruti Eeco,Maruti,Eeco,5,37000,Dealer,CNG,Manual,15.1,1196,73.0,5,285000
10956,Hyundai Verna,Hyundai,Verna,4,11800,Individual,Petrol,Manual,17.43,1396,105.5,5,700000
6453,Hyundai Grand,Hyundai,Grand,6,23787,Dealer,Petrol,Manual,18.9,1197,82.0,5,515000
12689,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,11,48000,Dealer,Petrol,Manual,11.2,2497,203.0,5,1050000
605,Toyota Fortuner,Toyota,Fortuner,5,50000,Dealer,Petrol,Automatic,10.26,2694,163.7,7,2600000
16596,Hyundai i20,Hyundai,i20,6,48000,Individual,Diesel,Manual,22.54,1396,88.73,5,635000
4793,Maruti Alto,Maruti,Alto,3,23493,Dealer,Petrol,Manual,24.7,796,47.3,5,319000
7909,Ford Figo,Ford,Figo,8,120000,Individual,Diesel,Manual,20.0,1399,68.1,5,230000
968,Hyundai Creta,Hyundai,Creta,5,20699,Dealer,Petrol,Manual,15.29,1591,121.3,5,775000
6216,Mahindra Scorpio,Mahindra,Scorpio,2,90000,Individual,Diesel,Manual,15.4,2523,75.0,7,800000
3425,Honda City,Honda,City,5,32000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,845000
11547,Hyundai i20,Hyundai,i20,10,62540,Dealer,Petrol,Manual,18.5,1197,80.0,5,270000
17516,Ford Ecosport,Ford,Ecosport,3,60000,Individual,Diesel,Manual,23.0,1498,98.96,5,990000
5039,Maruti Swift,Maruti,Swift,3,20000,Individual,Petrol,Manual,22.0,1197,81.8,5,610000
14257,Datsun RediGO,Datsun,RediGO,4,24719,Dealer,Petrol,Manual,22.7,799,53.64,5,260000
12548,MG Hector,MG,Hector,1,20000,Dealer,Diesel,Manual,17.41,1956,167.68,5,1795000
1764,Hyundai Grand,Hyundai,Grand,4,35000,Individual,Petrol,Automatic,18.9,1197,81.86,5,511000
12581,Hyundai Verna,Hyundai,Verna,7,89000,Dealer,Diesel,Manual,22.32,1582,126.32,5,650000
17591,Maruti Swift,Maruti,Swift,12,108000,Dealer,Diesel,Manual,17.8,1248,75.0,5,275000
14073,Maruti Swift,Maruti,Swift,11,62000,Dealer,Petrol,Manual,16.1,1298,88.2,5,219000
18896,Maruti Ertiga,Maruti,Ertiga,5,48782,Dealer,Diesel,Manual,20.77,1248,88.8,7,890000
16211,Hyundai Santro,Hyundai,Santro,2,10000,Individual,Petrol,Manual,20.3,1086,68.0,5,450000
18748,Volkswagen Vento,Volkswagen,Vento,9,56527,Dealer,Petrol,Manual,15.04,1598,103.6,5,500000
17673,Ford Ecosport,Ford,Ecosport,8,60000,Dealer,Diesel,Manual,22.7,1498,89.84,5,425000
8412,Volkswagen Vento,Volkswagen,Vento,9,185000,Individual,Diesel,Manual,20.54,1598,103.6,5,425000
2806,Skoda Superb,Skoda,Superb,7,79000,Dealer,Diesel,Automatic,17.2,1968,138.1,5,975000
13666,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,51000,Dealer,Petrol,Automatic,14.74,1991,181.04,5,1190000
12133,Hyundai Verna,Hyundai,Verna,9,30917,Dealer,Diesel,Manual,22.32,1582,126.3,5,465000
11129,Maruti Ertiga,Maruti,Ertiga,8,101000,Individual,Diesel,Manual,20.77,1248,88.8,7,500000
1842,Maruti Swift Dzire,Maruti,Swift Dzire,5,50000,Individual,Diesel,Manual,26.59,1248,74.0,5,700000
14186,Maruti Baleno,Maruti,Baleno,2,11000,Dealer,Petrol,Manual,21.01,1197,81.8,5,680000
8153,Maruti Alto,Maruti,Alto,7,60000,Individual,Petrol,Manual,22.74,796,47.3,5,250000
7794,Mahindra Bolero,Mahindra,Bolero,4,60000,Individual,Diesel,Manual,15.96,2523,62.1,7,690000
9990,Honda WR-V,Honda,WR-V,4,22000,Dealer,Diesel,Manual,25.5,1498,98.6,5,890000
17664,Honda City,Honda,City,7,68000,Dealer,Diesel,Manual,26.0,1498,98.6,5,475000
2692,Renault Duster,Renault,Duster,8,47000,Dealer,Diesel,Manual,20.46,1461,83.8,5,625000
6264,Ford Figo,Ford,Figo,11,68176,Dealer,Diesel,Manual,20.0,1399,68.05,5,275000
9962,Renault KWID,Renault,KWID,3,9000,Dealer,Petrol,Manual,25.17,799,53.3,5,450000
4960,Hyundai Grand,Hyundai,Grand,7,43000,Dealer,Petrol,Manual,18.9,1197,82.0,5,380000
2566,Renault KWID,Renault,KWID,5,37250,Dealer,Petrol,Manual,25.17,799,53.3,5,325000
3751,Hyundai i20,Hyundai,i20,5,90000,Individual,Diesel,Manual,22.54,1396,88.73,5,540000
5870,Ford Freestyle,Ford,Freestyle,2,5600,Dealer,Petrol,Manual,19.0,1194,94.68,5,740000
17113,Maruti Wagon R,Maruti,Wagon R,15,90000,Individual,Petrol,Manual,17.3,1061,64.0,5,80000
9858,Maruti Baleno,Maruti,Baleno,5,51000,Dealer,Petrol,Manual,21.4,1197,83.1,5,515000
12076,Skoda Rapid,Skoda,Rapid,6,54000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,625000
12893,Honda Jazz,Honda,Jazz,6,61000,Dealer,Petrol,Manual,18.7,1199,88.7,5,495000
3120,Hyundai Creta,Hyundai,Creta,3,8400,Individual,Diesel,Manual,22.1,1396,88.7,5,1050000
15293,Maruti Alto,Maruti,Alto,6,52000,Dealer,Petrol,Manual,22.74,796,47.3,5,320000
13155,Kia Seltos,Kia,Seltos,2,1200,Dealer,Diesel,Manual,20.8,1493,113.4,5,1675000
17118,Honda Amaze,Honda,Amaze,6,71572,Dealer,Diesel,Manual,25.8,1498,98.6,5,455000
14585,Mahindra XUV500,Mahindra,XUV500,5,35000,Individual,Diesel,Manual,16.0,2179,140.0,7,900000
12572,Mahindra Scorpio,Mahindra,Scorpio,10,65001,Dealer,Diesel,Manual,12.05,2179,120.0,7,449000
16461,Hyundai i20,Hyundai,i20,9,43000,Dealer,Diesel,Manual,22.54,1396,88.76,5,400000
11820,Maruti Wagon R,Maruti,Wagon R,14,90000,Individual,LPG,Manual,17.3,1061,57.5,5,90000
15586,Mahindra Scorpio,Mahindra,Scorpio,9,70000,Individual,Diesel,Automatic,11.79,2179,120.0,8,690000
10306,BMW X1,BMW,X1,5,32000,Individual,Diesel,Automatic,17.05,1995,184.0,5,2500000
5503,Maruti Ertiga,Maruti,Ertiga,4,51000,Dealer,Diesel,Manual,25.47,1248,88.5,7,835000
14853,Maruti Wagon R,Maruti,Wagon R,11,82000,Dealer,Petrol,Manual,18.9,998,67.1,5,275000
9385,Mahindra Scorpio,Mahindra,Scorpio,8,130000,Individual,Diesel,Manual,12.05,2179,120.0,8,550000
5329,Maruti Celerio,Maruti,Celerio,6,50000,Individual,Diesel,Manual,27.62,793,47.0,5,290000
170,Honda Jazz,Honda,Jazz,3,18000,Individual,Petrol,Manual,18.7,1199,88.7,5,600000
10285,Maruti Wagon R,Maruti,Wagon R,12,55812,Dealer,Petrol,Manual,18.9,1061,67.0,5,240000
1028,Maruti Celerio,Maruti,Celerio,6,17000,Individual,Petrol,Automatic,23.1,998,67.04,5,425000
15512,Hyundai Verna,Hyundai,Verna,7,225000,Individual,Diesel,Manual,22.32,1582,126.32,5,495000
551,Maruti Celerio,Maruti,Celerio,2,30000,Individual,Petrol,Manual,23.1,998,67.04,5,400000
12400,Hyundai Creta,Hyundai,Creta,6,65000,Dealer,Diesel,Automatic,17.6,1582,126.2,5,835000
6618,Maruti Swift Dzire,Maruti,Swift Dzire,8,73000,Dealer,Diesel,Manual,23.4,1248,74.0,5,580000
18161,Renault KWID,Renault,KWID,4,15000,Individual,Petrol,Manual,23.01,999,67.0,5,370000
7950,BMW 3,BMW,3,9,50000,Individual,Diesel,Automatic,16.07,1995,181.0,4,1100000
17494,Hyundai i20,Hyundai,i20,7,90000,Individual,Petrol,Manual,18.5,1197,82.85,5,535000
1613,Renault Duster,Renault,Duster,7,42000,Dealer,Diesel,Manual,19.01,1461,108.45,5,500000
18382,Audi A6,Audi,A6,10,68000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1600000
9209,Honda City,Honda,City,7,100000,Individual,Petrol,Manual,17.4,1497,117.3,5,600000
7478,Hyundai Grand,Hyundai,Grand,5,77000,Individual,Petrol,Manual,18.9,1197,82.0,5,500000
8243,Hyundai Grand,Hyundai,Grand,7,56000,Dealer,Diesel,Manual,24.0,1120,70.0,5,460000
7797,Maruti Alto,Maruti,Alto,2,35000,Individual,Petrol,Manual,23.95,998,67.05,5,380000
3990,Datsun GO,Datsun,GO,5,29500,Individual,Petrol,Manual,20.63,1198,67.0,5,310000
2473,Toyota Innova,Toyota,Innova,9,500000,Individual,Diesel,Manual,12.99,2494,100.0,7,650000
12646,Maruti Baleno,Maruti,Baleno,3,39000,Dealer,Petrol,Manual,21.4,1197,83.1,5,600000
3859,BMW 3,BMW,3,4,57000,Dealer,Petrol,Automatic,15.34,1998,248.0,5,2550000
7352,Datsun redi-GO,Datsun,redi-GO,4,34000,Dealer,Petrol,Manual,21.7,999,67.05,5,249000
10570,Audi A4,Audi,A4,10,69000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,925000
12875,Ford Ecosport,Ford,Ecosport,6,72000,Dealer,Diesel,Manual,22.77,1498,98.59,5,525000
8977,Maruti Wagon R,Maruti,Wagon R,15,64000,Dealer,Petrol,Manual,21.79,998,67.05,5,120000
12216,Maruti Swift,Maruti,Swift,3,35759,Dealer,Petrol,Automatic,22.0,1197,81.8,5,595000
18043,Maruti Swift,Maruti,Swift,3,16000,Individual,Petrol,Automatic,22.0,1197,81.8,5,620000
14364,Ford Ecosport,Ford,Ecosport,7,58000,Dealer,Diesel,Manual,22.7,1498,89.84,5,450000
6613,Toyota Fortuner,Toyota,Fortuner,4,56700,Dealer,Diesel,Automatic,12.9,2755,174.5,7,3100000
13408,Toyota Fortuner,Toyota,Fortuner,6,91000,Dealer,Diesel,Manual,13.0,2982,168.5,7,1550000
4785,BMW 3,BMW,3,4,30000,Individual,Petrol,Automatic,15.34,1998,249.0,5,4000000
6534,Maruti Ertiga,Maruti,Ertiga,6,55000,Dealer,Diesel,Manual,20.77,1248,88.76,7,735000
8626,Datsun GO,Datsun,GO,6,73000,Dealer,Petrol,Manual,20.63,1198,67.0,5,350000
10568,Tata Safari,Tata,Safari,5,64579,Dealer,Diesel,Manual,14.1,2179,148.0,7,875000
17215,Hyundai i10,Hyundai,i10,5,57000,Dealer,Petrol,Manual,20.36,1197,78.9,5,375000
5205,Renault Duster,Renault,Duster,8,70209,Dealer,Diesel,Manual,20.45,1461,83.8,5,560000
18458,Maruti Alto,Maruti,Alto,1,10000,Individual,Petrol,Manual,22.05,796,47.3,5,350000
16828,Toyota Fortuner,Toyota,Fortuner,10,85000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1100000
4473,Hyundai i20,Hyundai,i20,5,57000,Dealer,Diesel,Manual,22.54,1396,88.73,5,650000
14310,Ford Figo,Ford,Figo,6,61000,Dealer,Petrol,Manual,18.16,1196,86.8,5,350000
18693,Hyundai i10,Hyundai,i10,11,68000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,325000
7845,Honda Amaze,Honda,Amaze,2,17000,Dealer,Petrol,Manual,19.5,1199,88.76,5,595000
7667,Toyota Innova,Toyota,Innova,6,78000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1020000
2961,Volkswagen Vento,Volkswagen,Vento,8,50000,Dealer,Diesel,Manual,20.54,1598,103.6,5,475000
12230,Maruti Ciaz,Maruti,Ciaz,6,90000,Individual,Diesel,Manual,26.21,1248,88.5,5,500000
13948,Maruti Swift Dzire,Maruti,Swift Dzire,5,35600,Dealer,Petrol,Manual,22.0,1197,81.8,5,465000
2590,Maruti Swift Dzire,Maruti,Swift Dzire,10,35000,Dealer,Petrol,Manual,17.5,1298,85.8,5,350000
10869,BMW Z4,BMW,Z4,6,27000,Dealer,Petrol,Automatic,10.37,2979,301.72,2,3999000
14964,Ford Ecosport,Ford,Ecosport,7,58000,Dealer,Diesel,Manual,22.7,1498,89.84,5,600000
10863,Hyundai i10,Hyundai,i10,13,55000,Individual,Petrol,Manual,19.81,1086,68.05,5,100000
17700,Hyundai Verna,Hyundai,Verna,8,78125,Dealer,Petrol,Manual,17.1,1591,121.3,5,450000
18461,Maruti Swift Dzire,Maruti,Swift Dzire,4,42000,Dealer,Petrol,Manual,22.0,1197,81.8,5,575000
17096,Renault KWID,Renault,KWID,2,23000,Dealer,Petrol,Manual,25.17,799,53.3,5,425000
16538,Maruti Alto,Maruti,Alto,13,110000,Individual,Petrol,Manual,19.7,796,46.3,5,120000
11411,Hyundai Grand,Hyundai,Grand,7,50000,Dealer,Diesel,Manual,24.0,1120,70.0,5,350000
9701,Hyundai Grand,Hyundai,Grand,5,70000,Individual,Petrol,Manual,18.9,1197,82.0,5,410000
12635,Maruti Alto,Maruti,Alto,11,40000,Individual,Petrol,Manual,19.7,796,46.3,5,170000
19209,Mahindra XUV500,Mahindra,XUV500,6,90000,Individual,Diesel,Manual,15.1,2179,140.0,7,800000
16613,Toyota Fortuner,Toyota,Fortuner,2,22600,Dealer,Diesel,Manual,14.24,2755,174.5,7,3300000
4408,Maruti Swift,Maruti,Swift,5,37000,Dealer,Diesel,Manual,25.2,1248,74.0,5,675000
14116,Maruti Ciaz,Maruti,Ciaz,4,45000,Dealer,Diesel,Manual,28.09,1248,88.5,5,631000
59,Maruti Swift Dzire,Maruti,Swift Dzire,5,54000,Individual,Petrol,Manual,20.85,1197,83.14,5,600000
21,Toyota Innova,Toyota,Innova,8,110000,Individual,Diesel,Manual,12.99,2494,100.6,8,605000
7805,Maruti Swift,Maruti,Swift,4,75823,Dealer,Diesel,Manual,28.4,1248,74.0,5,635000
2422,Volkswagen Polo,Volkswagen,Polo,3,22000,Dealer,Petrol,Automatic,17.21,1197,103.6,5,760000
13093,Maruti Swift,Maruti,Swift,6,78000,Dealer,Diesel,Manual,17.8,1248,75.0,5,450000
3027,Maruti Alto,Maruti,Alto,11,67789,Dealer,Petrol,Manual,19.7,796,46.3,5,175000
19059,Hyundai Grand,Hyundai,Grand,3,20000,Individual,Petrol,Manual,18.9,1197,81.86,5,520000
7801,Skoda Octavia,Skoda,Octavia,11,300000,Individual,Diesel,Manual,18.7,1896,66.0,5,400000
14140,Hyundai i20,Hyundai,i20,9,53000,Dealer,Diesel,Manual,21.9,1396,88.8,5,299000
5652,Maruti Ciaz,Maruti,Ciaz,5,66000,Dealer,Diesel,Manual,28.09,1248,88.5,5,725000
5203,Hyundai Grand,Hyundai,Grand,5,70000,Individual,Diesel,Manual,24.0,1120,70.0,5,425000
7380,Hyundai i20,Hyundai,i20,1,15000,Individual,Petrol,Manual,20.35,1197,81.86,5,670000
8236,Ford Ecosport,Ford,Ecosport,2,42000,Dealer,Diesel,Manual,23.0,1498,98.96,5,1021000
10613,Tata Tiago,Tata,Tiago,3,60000,Individual,Diesel,Manual,27.28,1047,69.0,5,375000
18199,Hyundai Creta,Hyundai,Creta,3,40000,Dealer,Diesel,Manual,19.67,1582,126.2,5,1275000
8967,Hyundai Grand,Hyundai,Grand,6,30000,Individual,Diesel,Manual,24.0,1120,70.0,5,335000
11158,Mahindra Marazzo,Mahindra,Marazzo,3,41000,Individual,Diesel,Manual,17.3,1497,121.0,7,1050000
4217,Hyundai i20,Hyundai,i20,5,65000,Dealer,Diesel,Manual,22.54,1396,88.73,5,675000
19465,Hyundai Grand,Hyundai,Grand,2,13800,Dealer,Petrol,Manual,20.7,1197,81.86,5,695000
570,Maruti Alto,Maruti,Alto,10,40000,Individual,Petrol,Manual,19.7,796,46.3,5,170000
12136,Maruti Vitara,Maruti,Vitara,5,50000,Individual,Diesel,Manual,24.3,1248,88.5,5,700000
7164,Honda City,Honda,City,14,78948,Dealer,Petrol,Manual,17.8,1498,119.35,5,327000
1825,Honda Amaze,Honda,Amaze,6,28000,Individual,Petrol,Manual,18.0,1198,86.7,5,450000
7238,Volkswagen Polo,Volkswagen,Polo,4,75000,Dealer,Diesel,Manual,20.14,1498,88.8,5,590000
12723,Honda City,Honda,City,10,60000,Individual,Petrol,Manual,17.0,1497,118.0,5,352000
16651,Mahindra XUV500,Mahindra,XUV500,6,39838,Dealer,Diesel,Manual,16.0,2179,140.0,7,1095000
17956,Maruti Alto,Maruti,Alto,3,31243,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,299000
555,Hyundai i20,Hyundai,i20,6,35213,Dealer,Diesel,Manual,22.54,1396,88.73,5,535000
13280,Honda City,Honda,City,4,22001,Dealer,Petrol,Manual,17.4,1497,117.6,5,775000
16985,Maruti Vitara,Maruti,Vitara,5,68000,Dealer,Diesel,Manual,24.3,1248,88.5,5,660000
2978,Toyota Innova,Toyota,Innova,3,20000,Individual,Diesel,Manual,13.68,2393,147.8,8,1600000
18124,Mahindra Scorpio,Mahindra,Scorpio,6,120000,Individual,Diesel,Manual,15.4,1997,120.0,7,900000
739,Toyota Innova,Toyota,Innova,3,80000,Individual,Diesel,Manual,13.68,2393,147.8,8,1350000
5376,Maruti Eeco,Maruti,Eeco,11,97438,Dealer,CNG,Manual,15.1,1196,73.0,5,260000
871,Toyota Innova,Toyota,Innova,8,387000,Individual,Diesel,Manual,12.99,2494,100.6,8,700000
12841,Land Rover Rover,Land Rover,Rover,3,37500,Dealer,Diesel,Automatic,12.51,2179,187.7,7,4100000
4829,Hyundai i20,Hyundai,i20,6,54625,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,595000
5815,Hyundai Santro,Hyundai,Santro,2,10290,Dealer,Petrol,Automatic,20.3,1086,68.0,5,470000
975,Maruti Swift,Maruti,Swift,4,68791,Dealer,Diesel,Manual,25.2,1248,74.0,5,510000
10068,Hyundai i20,Hyundai,i20,6,20000,Individual,Petrol,Manual,18.6,1197,81.83,5,480000
10720,Maruti Ertiga,Maruti,Ertiga,2,7000,Individual,Petrol,Manual,19.34,1462,103.0,7,850000
1025,Hyundai Verna,Hyundai,Verna,8,59867,Dealer,Diesel,Manual,22.32,1582,126.32,5,450000
13752,Skoda Rapid,Skoda,Rapid,5,49000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,660000
18978,Datsun RediGO,Datsun,RediGO,5,64968,Dealer,Petrol,Manual,22.7,799,53.64,5,250000
11853,Maruti Wagon R,Maruti,Wagon R,8,58000,Dealer,Petrol,Manual,20.51,998,67.04,5,320000
12487,Ford Ecosport,Ford,Ecosport,6,50000,Dealer,Diesel,Manual,21.7,1498,98.96,5,560000
16317,Maruti Ertiga,Maruti,Ertiga,8,15000,Individual,Petrol,Manual,16.02,1373,93.7,7,550000
16011,Hyundai Tucson,Hyundai,Tucson,4,70000,Individual,Diesel,Manual,18.42,1995,182.46,5,1700000
11845,Honda WR-V,Honda,WR-V,4,34000,Dealer,Petrol,Manual,17.5,1199,88.7,5,750000
7257,Hyundai Creta,Hyundai,Creta,3,66000,Individual,Diesel,Manual,21.38,1396,88.7,5,870000
16268,Maruti Swift,Maruti,Swift,9,80000,Individual,Diesel,Manual,22.9,1248,74.0,5,485000
18483,Jaguar XF,Jaguar,XF,5,28000,Dealer,Diesel,Automatic,19.33,1999,177.0,5,2950000
14275,Hyundai Creta,Hyundai,Creta,6,77559,Dealer,Diesel,Manual,19.67,1582,126.2,5,860000
2118,Maruti Swift Dzire,Maruti,Swift Dzire,6,68000,Dealer,Diesel,Manual,19.3,1248,73.9,5,676000
9743,Honda WR-V,Honda,WR-V,3,11000,Dealer,Diesel,Manual,25.5,1498,98.6,5,825000
17785,Mahindra XUV500,Mahindra,XUV500,7,66746,Dealer,Diesel,Manual,15.1,2179,140.0,7,700000
14805,Ford Ecosport,Ford,Ecosport,3,28000,Dealer,Diesel,Manual,23.0,1498,98.96,5,811000
756,Maruti Swift,Maruti,Swift,8,32000,Individual,Petrol,Manual,18.6,1197,85.8,5,475000
5949,Maruti Swift Dzire,Maruti,Swift Dzire,6,72000,Dealer,Diesel,Manual,26.59,1248,74.0,5,695000
3049,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,6,75000,Dealer,Diesel,Automatic,13.0,2143,201.1,5,1985000
2844,Maruti Wagon R,Maruti,Wagon R,10,48000,Dealer,Petrol,Manual,21.79,998,67.05,5,245000
11188,Maruti Baleno,Maruti,Baleno,3,31400,Dealer,Petrol,Manual,21.01,1197,81.8,5,635000
11403,Volkswagen Polo,Volkswagen,Polo,8,35000,Individual,Petrol,Manual,16.47,1198,73.9,5,335000
18021,Hyundai i20,Hyundai,i20,4,70650,Individual,Petrol,Manual,18.6,1197,81.83,5,600000
9860,Mahindra Scorpio,Mahindra,Scorpio,4,56000,Individual,Diesel,Manual,15.4,2179,120.0,7,1200000
14470,Hyundai i20,Hyundai,i20,4,29914,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,665000
10528,Ford Ecosport,Ford,Ecosport,2,11800,Individual,Petrol,Manual,17.0,1497,121.31,5,900000
15770,Audi A6,Audi,A6,7,56000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1650000
16573,Honda City,Honda,City,4,19000,Individual,Petrol,Manual,17.8,1497,117.3,5,850000
6023,Hyundai i10,Hyundai,i10,5,38156,Dealer,Petrol,Manual,19.81,1086,68.05,5,463000
11649,Hyundai i10,Hyundai,i10,11,70000,Individual,Petrol,Manual,19.81,1086,68.05,5,150000
14400,Maruti Ciaz,Maruti,Ciaz,3,42000,Dealer,Petrol,Manual,20.65,1462,103.25,5,860000
11059,Hyundai Verna,Hyundai,Verna,2,8836,Individual,Petrol,Manual,17.0,1591,121.3,5,1171000
17708,Maruti Celerio,Maruti,Celerio,6,43000,Dealer,CNG,Manual,31.79,998,58.2,5,435000
7192,Maruti Vitara,Maruti,Vitara,3,47000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,990000
19475,Toyota Innova,Toyota,Innova,10,50000,Individual,Diesel,Manual,12.8,2494,102.0,7,640000
7137,Hyundai i10,Hyundai,i10,10,50038,Dealer,Petrol,Manual,20.36,1197,78.9,5,300000
5773,Mahindra KUV,Mahindra,KUV,5,70000,Individual,Diesel,Manual,25.32,1198,77.0,6,350000
4514,Maruti Ertiga,Maruti,Ertiga,4,24000,Dealer,Petrol,Manual,19.01,1462,103.26,7,825000
5973,Renault Duster,Renault,Duster,4,80000,Individual,Diesel,Manual,19.87,1461,83.8,5,730000
16941,Maruti Swift,Maruti,Swift,5,85263,Dealer,Diesel,Manual,25.2,1248,74.0,5,550000
1494,Toyota Innova,Toyota,Innova,7,60000,Dealer,Diesel,Manual,12.99,2494,100.6,7,775000
15667,Honda City,Honda,City,6,70500,Dealer,Diesel,Manual,26.0,1498,98.6,5,650000
9509,Maruti Swift Dzire,Maruti,Swift Dzire,9,120000,Individual,Diesel,Manual,19.3,1248,73.9,5,450000
8504,Honda City,Honda,City,11,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,330000
15431,Honda Amaze,Honda,Amaze,3,25000,Individual,Petrol,Manual,17.8,1198,86.7,5,650000
16088,Hyundai i10,Hyundai,i10,6,5000,Individual,Petrol,Manual,20.36,1197,78.9,5,400000
14646,Volvo XC,Volvo,XC,1,9000,Dealer,Diesel,Automatic,17.2,1969,235.0,7,8195000
8046,Hyundai Creta,Hyundai,Creta,6,83563,Trustmark Dealer,Diesel,Automatic,17.01,1582,126.2,5,985000
9694,Maruti Eeco,Maruti,Eeco,1,5512,Dealer,Petrol,Manual,15.37,1196,73.0,5,465000
16109,Honda Amaze,Honda,Amaze,7,35000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,425000
1709,Toyota Innova,Toyota,Innova,4,50000,Dealer,Petrol,Manual,11.25,2694,163.7,7,1500000
19091,BMW 3,BMW,3,5,33000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,2550000
18658,Mahindra Bolero,Mahindra,Bolero,10,75000,Dealer,Diesel,Manual,13.6,2523,63.0,7,350000
4815,Mahindra Bolero,Mahindra,Bolero,4,70000,Individual,Diesel,Manual,16.5,1493,70.0,7,700000
16751,Ford Figo,Ford,Figo,10,35000,Individual,Diesel,Manual,20.0,1399,68.0,5,300000
14309,Toyota Innova,Toyota,Innova,2,21000,Dealer,Diesel,Manual,13.68,2393,147.8,7,2150000
2426,Maruti Ciaz,Maruti,Ciaz,4,27400,Dealer,Petrol,Manual,20.73,1373,91.1,5,655000
793,Honda Amaze,Honda,Amaze,8,75000,Dealer,Diesel,Manual,25.8,1498,98.6,5,325000
16801,Renault Duster,Renault,Duster,8,62000,Dealer,Diesel,Manual,19.87,1461,83.8,5,395000
1720,Toyota Innova,Toyota,Innova,13,200000,Individual,Diesel,Manual,12.8,2494,102.0,8,600000
